"","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","mean_value","urbantype","S5p_b_Aug","S5p_a_Aug","S5p_01","S5p_02","S5p_03","S5p_04","S5p_05","S5p_06","S5p_07","S5p_08","S5p_09","S5p_10","S5p_11","S5p_12"
"398",3.050904,15.0069,2.772405,5.530047,13.256359,403.223206,23715,0,0,138210,0,197880,0,0,5705.979004,26610.363281,36698.996094,0,0,0,14923.175781,0,27397.574219,0,0,0,0,0,15339.767578,0,23306.585938,0,0,31441.65625,467.826172,44.356407,153715.1875,4522.55127,247517.375,11269.731445,157.053284,10.199467,3.590853,0.547533,-5.253189,1.463466,6.146651,6.993796,14.017276,18.333216,18.514008,18.841379,12.185849,270.128418,2.897509,2.542663,2.888014,2.640776,2.756129,2.834257,2.60386,2.080933,2.441337,2.388549,2.101116,2.057552,24.2699433096119,3,4.10825003753326e-05,4.35249092393649e-05,3.0287309527921e-05,6.47707633281727e-05,5.73692879093494e-05,3.70796586242755e-05,3.36433195573322e-05,3.00264974623493e-05,3.11246363934862e-05,2.69912902856244e-05,3.50768628921833e-05,5.68194460284064e-05,3.87184609962696e-05,6.37013367279557e-05
"399",2.884031,0.332586,5.639098,3.645118,0.555299,3.586873,0,0,0,659175,0,1540200,0,0,148.514313,6984.412598,28969.794922,0,0,0,0,0,14479.131836,0,0,0,0,0,0,0,5540.425781,0,0,2989.521729,76.7575,0,21341.65625,686.070251,83600.921875,1335.151978,0,11.892605,6.146359,3.576029,0.233532,2.011442,5.867476,7.083945,13.113375,16.533981,16.905684,17.66049,13.923629,288.84613,5.071567,4.493559,5.160644,3.841804,4.487563,3.932327,4.521381,3.754393,4.464295,3.448851,3.778504,3.86019,10.3608656968452,1,3.54739773961327e-05,4.4144588535883e-05,2.31650511181835e-05,6.95427695966973e-05,3.43929097074649e-05,3.46425198652149e-05,3.0957688305659e-05,3.30907171381206e-05,2.69894045261485e-05,3.48830830400503e-05,3.68887025437415e-05,4.50252333039288e-05,5.91383222778947e-05,6.29005829252847e-05
"400",2.84363,4.942151,1.555786,2.914992,5.226656,19.630917,0,0,0,11220,0,121635,0,0,3073.144043,14965.46875,21031.058594,0,0,0,0,0,0,0,0,0,0,0,11295.603516,0,18775.019531,0,0,19893.099609,430.728516,68.327576,82099.320312,2262.706055,128525.695312,5045.831055,81.733696,11.705895,5.720963,3.335575,-0.484752,1.881065,6.080145,7.185946,13.541678,16.685019,16.956522,17.657238,13.65446,245.224594,3.979333,3.40093,4.058105,2.922631,3.575271,3.228474,3.608851,3.102639,3.537515,2.782146,3.045283,3.055353,7.87237940149956,3,2.86734855888625e-05,3.22415036129355e-05,3.48709140922665e-05,4.23576741013676e-05,2.05534857255027e-05,3.60612960969323e-05,2.48705627571447e-05,2.28084140043149e-05,2.15806312945006e-05,2.48607421408114e-05,2.81434442914202e-05,2.73449819011784e-05,5.61632368771825e-05,7.27048997828196e-05
"401",3.254905,0.748099,0.592972,0.724599,0.898833,470.640411,21675,0,0,70890,0,188955,0,0,1016.000854,8098.334473,16920.951172,5141.397461,396.680298,29.758926,13330.331055,1505.543091,25486.142578,3128.249756,152.690186,539.28949,0,0,5059.849609,0,13958.287109,0,0,8146.691406,202.459442,37.518623,79196.6875,1252.689941,175895.109375,2449.563477,68.519325,8.273964,-0.35484,-4.186887,-7.587859,-0.235571,4.271932,4.457318,11.147054,16.015345,16.05986,16.940414,9.652904,224.478699,1.295832,1.19737,1.317602,1.224902,1.186624,1.367511,1.3076,1.216013,1.1499,1.153544,1.003765,1.021491,36.0790888004629,2,4.10159238983379e-05,3.62681825395014e-05,8.39416992675979e-05,8.0977851663397e-05,3.41440141107661e-05,3.85997948192832e-05,2.66882408651219e-05,2.38505466251262e-05,2.02737665834618e-05,2.55810850636213e-05,3.13436422396692e-05,3.21587829766e-05,4.91651202425825e-05,5.09676712553588e-05
"402",2.941128,14.837515,1.378014,2.886491,12.411133,272.710175,32895,0,0,179520,0,384540,7140,0,5817.40625,12318.980469,17676.119141,0,0,0,0,0,0,0,0,3302.489014,0,0,10633.518555,663.025391,19421.458984,1372.027954,0,31246.105469,637.245361,26.87109,88885.765625,4532.057617,154442.71875,10257.496094,162.162079,10.979668,4.599458,1.778006,-3.435363,2.194649,6.415935,6.825308,13.872878,17.955553,18.324766,18.57262,12.710156,280.180634,3.491378,2.989586,3.53567,2.770684,3.005338,2.974994,2.638048,2.145342,2.591709,2.50947,2.386482,2.464685,14.6273688765567,3,3.89691843117352e-05,4.58406129314069e-05,4.50047170185523e-05,5.07493075268904e-05,5.22523605973234e-05,5.02731468033563e-05,2.55010784383227e-05,2.61029033353125e-05,2.82938110968031e-05,3.11000770335051e-05,3.70435609838096e-05,4.43824271973255e-05,6.59752040929902e-05,4.96837635453485e-05
"403",2.959172,0.322547,0.910895,0.41711,0.204767,434.611481,0,0,0,72420,0,341955,0,0,211.681,5061.238281,16954.285156,0,0,0,0,0,0,0,0,0,0,0,2858.217529,0,11041.126953,0,0,6807.301758,212.852478,23.60603,67131.929688,2315.605469,190891.15625,3849.805176,93.416214,10.70203,4.333492,1.462463,-3.956459,1.853704,6.125893,6.621668,13.670139,17.749092,18.125099,18.35441,12.441688,283.652527,3.482416,2.987729,3.529828,2.802668,3.011376,2.993072,2.657408,2.164745,2.612052,2.528583,2.399523,2.477682,8.38439133598358,1,4.22620731710869e-05,4.62078050608794e-05,6.59783993792852e-05,5.00055244480341e-05,5.81672868734446e-05,5.50984412796954e-05,2.16098367843345e-05,2.7521666544567e-05,2.66765516624966e-05,2.67911883819147e-05,3.97219755482747e-05,5.09257702932357e-05,5.8394476892655e-05,5.11769602503474e-05
"404",2.945206,16.260855,3.814235,6.032904,14.650441,64.866005,16575,0,0,871845,0,1513170,0,0,5998.451172,27487.574219,49473.914062,0,0,0,2100.274902,0,13027.608398,0,0,2933.46582,0,0,15918.148438,0,30821.296875,148.947693,0,33173.664062,877.50061,201.635803,135680.3125,4935.137695,237057.921875,12374.337891,438.252808,12.460157,6.189949,3.478701,-1.3656,2.890914,7.595939,8.480085,15.253991,19.044033,19.241507,19.539576,14.633494,342.194,3.418211,2.853683,3.314349,2.486525,3.032372,2.827342,3.002275,2.412192,2.766814,2.358466,2.389411,2.508178,18.1796922515143,3,4.95853968671802e-05,5.10134368800945e-05,4.86570940913233e-05,7.8646976400004e-05,6.23835882367729e-05,5.72797720890532e-05,3.13084088239747e-05,3.0798909093632e-05,3.41110756066982e-05,3.06064726979704e-05,4.66054010558435e-05,5.59452073547451e-05,7.89353784424381e-05,4.94566780537867e-05
"405",2.984425,16.510767,9.84396,11.477526,16.162788,122.326675,4080,0,0,441150,0,1083750,0,0,9169.855469,66855.421875,120872.445312,0,0,0,0,0,5771.45752,0,0,2519.287598,0,0,19076.255859,0,36002.253906,0,0,29065.417969,387.48233,35.040001,157704.03125,1870.61499,352409.5,6426.84668,111.566772,12.322396,5.962429,3.315894,-1.832974,3.096065,7.415813,8.146382,15.00193,19.316719,19.460377,19.671309,14.333565,419.927673,3.708938,3.190411,3.689354,2.726398,3.250573,3.041032,2.936454,2.375285,2.891409,2.540275,2.480636,2.606659,14.8405574540546,3,5.82866250062437e-05,6.05721483203788e-05,7.99030375096247e-05,8.13956196578895e-05,8.20181752959219e-05,6.07520695674309e-05,3.88996543128851e-05,3.7831204936786e-05,4.03818669055153e-05,3.91538736011186e-05,6.19504211011563e-05,7.17369192183899e-05,7.57880526165523e-05,6.68108580206716e-05
"406",2.966211,6.30092,5.597293,7.317171,7.238953,78.539421,307530,0,0,2512515,0,4626720,31365,0,2216.404053,13720.564453,34507.5,0,0,0,0,0,0,0,0,0,0,0,8353.366211,0,24826.275391,0,0,12674.142578,392.151184,33.226112,67247.578125,2874.324707,203246.03125,6472.245117,151.232544,12.385512,6.079909,3.425632,-1.391748,2.992313,7.419885,8.305594,15.146638,19.231312,19.321049,19.633255,14.52284,366.611267,3.449728,2.929524,3.36512,2.489486,3.06073,2.85548,2.890954,2.340136,2.736329,2.373225,2.377324,2.510357,14.1514713654457,3,5.22401130553357e-05,5.34671827700513e-05,6.23900518124594e-05,7.78761520179619e-05,6.65911599260212e-05,5.0257635417307e-05,3.31673852478201e-05,4.09662507227648e-05,3.99318583793158e-05,3.11492572352264e-05,5.13967659181735e-05,6.18124331786372e-05,8.3819778879494e-05,5.05527919063855e-05
"407",2.975076,20.716051,16.556679,19.476917,21.079885,117.914246,10710,0,0,372300,765,1153110,765,0,10738.094727,71945.71875,194336.609375,0,0,0,3199.115723,0,9152.426758,0,0,3554.981445,200.038422,65.242722,23629.529297,865.399536,56029.394531,1677.631348,81.286789,33209.671875,285.272034,0,182526.734375,4008.052246,527432.5625,12159.479492,24.693077,12.267314,5.924255,3.277062,-1.870857,3.034132,7.347645,8.106095,14.973803,19.296696,19.416548,19.655355,14.297497,418.718964,3.684701,3.168631,3.660547,2.70857,3.238936,3.023958,2.939291,2.376922,2.887097,2.524951,2.475339,2.601674,37.5992549542624,3,5.68553983758799e-05,6.19680645095951e-05,7.75925115727467e-05,7.80624544167898e-05,8.85687391702076e-05,6.0525491003198e-05,3.88411934342253e-05,3.64608690361692e-05,4.04981463521563e-05,3.99448157035305e-05,5.93634123988615e-05,7.85693492614785e-05,7.86692560794598e-05,6.73536381318629e-05
"408",2.977058,64.157059,19.243578,28.576399,54.795475,111.771301,41565,0,0,284070,0,1181925,0,0,12926.804688,90937.695312,211750.46875,0,0,0,1466.80957,0,15209.774414,0,0,9164.943359,551.734009,128.189301,31095.310547,1358.831787,57390.261719,3156.387695,232.22258,30514.824219,657.692871,144.231812,278004.8125,2901.299316,615564.9375,6595.13916,340.957123,12.224589,5.892638,3.243571,-1.930051,2.984498,7.298907,8.077018,14.956503,19.292202,19.391073,19.654802,14.269599,412.652466,3.674341,3.160341,3.648967,2.704356,3.238277,3.017054,2.948522,2.385225,2.893518,2.521139,2.478577,2.603959,40.5101694474411,3,5.73564783956733e-05,6.10750957858272e-05,8.44312074838045e-05,8.31428260291081e-05,9.4189585819343e-05,5.55443178152656e-05,3.81726922341836e-05,3.8924603125399e-05,4.02263757682063e-05,4.03862266862376e-05,4.95119879382159e-05,7.8567710410549e-05,7.89743653263331e-05,7.10249675312821e-05
"409",3.002922,16.839624,2.306125,4.962071,15.023815,193.063309,32385,0,0,651270,0,880770,0,0,7053.145996,23595.472656,29453.070312,0,0,0,10482.330078,0,15411.384766,0,0,0,0,0,8293.345703,0,18708.089844,0,0,34812.617188,510.58728,40.428677,112440.367188,3233.380127,201222.484375,8705.871094,147.719025,11.808068,5.466457,2.766489,-2.393526,2.975012,7.063228,7.53036,14.447463,18.636713,18.927328,19.127819,13.572357,344.448944,3.570729,3.057073,3.621339,2.680682,3.106724,2.969836,2.736535,2.228703,2.67715,2.482661,2.375144,2.498252,17.9393939878943,3,4.70933995675176e-05,4.72439551372842e-05,6.71586951123992e-05,6.29762363603166e-05,4.97122042097732e-05,5.56854977503708e-05,3.24505713021771e-05,2.95288387690363e-05,3.10515586136719e-05,2.91244955956031e-05,4.62601353415361e-05,5.31914068253123e-05,6.45802732508125e-05,4.44553608272552e-05
"410",2.864571,0.163339,0.087799,0.11492,0.115094,110.688683,0,0,0,0,0,2040,0,0,12.439863,438.073486,1234.174316,0,0,0,11740.138672,0,21393.017578,0,0,0,0,0,0,0,6851.92627,0,0,236.799149,0,0,8752.87793,0,39903.886719,0,0,11.580081,5.639955,3.114681,-1.004121,1.515817,6.179802,7.178267,13.615919,16.822626,17.182184,17.843052,13.62654,277.053833,4.169106,3.591322,4.283785,3.10734,3.721401,3.306156,3.724701,3.147552,3.584123,2.831639,3.101749,3.234705,6.45463336113657,1,3.34346306051064e-05,3.59455191783998e-05,2.59855416112047e-05,4.89715407217249e-05,1.50010443136212e-05,3.65671570857079e-05,2.49827903308756e-05,2.85844789905308e-05,2.51757764104089e-05,2.70190759330728e-05,3.33269405047705e-05,3.51368883678013e-05,4.37928149508046e-05,4.47390052540312e-05
"411",2.859169,5.379929,0.831018,1.080302,3.993725,549.214417,0,0,0,0,0,5610,0,0,2118.650391,6073.725586,11507.189453,0,0,0,0,0,0,0,0,2018.326294,147.265915,0,6427.277344,580.208252,11355.044922,989.359741,4.614341,15529.416016,320.670258,31.054502,62861.632812,2207.747559,148978.9375,4864.978027,137.126099,8.649127,2.406885,-0.752101,-6.38674,0.155622,4.191865,4.734177,11.913989,16.078783,16.284569,16.57136,10.432044,253.141922,3.373308,2.905371,3.43532,2.835199,3.011499,2.973732,2.814379,2.259568,2.693765,2.559798,2.343529,2.421107,11.9269451404469,3,3.39817502680595e-05,3.32207438176411e-05,2.33626514697404e-05,3.42581227684492e-05,4.94947905793686e-05,3.98494109983375e-05,1.81815700164029e-05,3.39101459694914e-05,2.2353713024973e-05,2.7376513389813e-05,3.16146670215181e-05,3.15321820135668e-05,3.54113884966092e-05,4.24178228498375e-05
"412",2.986257,16.35564,5.588133,9.998405,15.34166,270.64212,72420,0,0,896325,1275,1457070,15810,0,7699.113281,41551.117188,66090.539062,0,0,0,998.870361,0,8068.692871,0,0,6392.810547,460.38681,50.038147,27250.941406,1743.846313,43539.140625,3145.620117,150.111832,25301.371094,315.343658,75.385818,160115.859375,2754.714844,316517.125,7421.283203,135.747086,11.135426,4.781075,1.887303,-3.224604,2.151333,6.451303,6.891583,13.963185,18.028072,18.411688,18.670799,12.863149,321.026947,3.530578,3.034395,3.608121,2.791336,3.045901,2.994764,2.697448,2.204866,2.632595,2.508557,2.39445,2.50128,25.1264555983089,3,4.7356542559061e-05,5.18763575846556e-05,5.94200154315268e-05,6.28842078797775e-05,6.30564033752995e-05,5.60303836724901e-05,3.34935087605091e-05,3.23041588077971e-05,3.21320746803584e-05,3.30774483183522e-05,4.6122720452113e-05,6.28234455608295e-05,5.82106780038059e-05,5.11776087970192e-05
"413",2.978671,9.554205,1.219107,2.28751,8.499136,141.729874,765,0,0,201705,765,316455,765,0,4627.115723,10494.597656,15610.724609,0,0,0,14755.307617,0,23258.333984,0,0,3250.359131,202.950378,44.614883,12070.902344,586.325317,21061.884766,1305.242676,90.722961,20203.414062,217.639847,23.551861,63430.367188,1845.659912,120243.78125,5576.852051,39.217346,12.092335,5.752972,3.047251,-2.254972,3.02072,7.230916,7.903384,14.767108,19.092178,19.280069,19.489252,13.953407,388.436829,3.6188,3.107368,3.653835,2.680208,3.166665,2.990146,2.817407,2.286272,2.758124,2.493984,2.408875,2.538371,19.1211443156349,3,5.42982656089776e-05,5.64821178808075e-05,7.98267602726309e-05,7.91569550384929e-05,7.65136170525561e-05,5.50099389090652e-05,3.41981163619483e-05,3.41296043192567e-05,4.20696831113927e-05,3.30881944362492e-05,5.40475497277079e-05,6.75216298026141e-05,8.03143956249152e-05,5.6288726624213e-05
"414",3.255465,4.411014,0.899931,1.752913,4.104952,488.513824,73440,0,0,266730,0,353685,17340,0,2230.202637,8728.237305,14745.214844,0,0,0,0,0,0,0,0,2389.30957,0,0,9628.685547,437.290955,16441.158203,1280.166016,0,15609.557617,237.029404,25.023972,63986.148438,3246.575195,141386.96875,8454.925781,75.567619,10.221808,3.332482,0.078181,-4.773847,2.260149,6.558702,7.241146,13.361195,18.422554,18.584883,19.067785,11.980147,264.05542,2.240966,1.877931,2.173485,1.949928,1.915007,2.322668,2.085014,1.853899,1.870522,2.00185,1.521307,1.442036,17.3848086348295,3,4.01211695046567e-05,3.79554050533762e-05,5.8222330984222e-05,5.85429482728525e-05,5.56669267682098e-05,3.59262902077751e-05,3.18795638243017e-05,2.75588621722052e-05,2.76209943559986e-05,2.67703213397327e-05,3.59829266275528e-05,4.0184345069303e-05,4.00157812790166e-05,4.80264908730925e-05
"415",2.997849,12.063288,1.928741,3.831821,10.112969,237.967575,274890,0,0,946305,9945,1152345,85680,0,6022.87793,16507.527344,21632.097656,0,0,0,11316.602539,0,26704.009766,0,0,2943.22998,0,0,9664.442383,0,13858.044922,0,0,26745.341797,312.604279,26.549276,110472.554688,2603.18335,182992.96875,7489.755859,67.852707,11.415465,5.088696,2.337643,-2.767506,2.54058,6.730854,7.129629,14.11862,18.228989,18.569649,18.836315,13.154869,335.043488,3.548845,3.041668,3.615215,2.703862,3.062196,2.973941,2.709399,2.209116,2.644429,2.479606,2.375167,2.498926,19.9184100670951,3,4.84300944993667e-05,5.24664885240088e-05,6.25005413894542e-05,5.91783813455915e-05,5.91369840148193e-05,6.22107283598274e-05,2.42902621326123e-05,3.19705028727287e-05,3.01553579598811e-05,2.93193098610528e-05,4.84590657235945e-05,6.32302993847799e-05,6.04185700561246e-05,5.91403925480921e-05
"416",2.923264,21.888515,4.788232,8.647435,18.426109,35.340691,4080,0,0,1448400,0,3087285,0,0,5260.117676,28752.083984,44608.015625,0,0,0,0,0,0,0,0,2900.928955,0,0,20202.392578,0,30736.921875,0,0,22154.541016,305.808685,58.990669,101271.773438,1990.671753,199830.4375,6124.325684,138.004486,12.321071,6.12919,3.495775,-1.069982,2.399419,7.420929,8.382385,14.964611,18.502016,18.848667,19.170921,14.453115,352.801666,3.468571,2.911449,3.453357,2.549921,3.066124,2.84396,3.135367,2.547562,2.928664,2.356648,2.509465,2.606228,25.7403120516495,3,4.16606325318683e-05,5.16320104334752e-05,4.83170473033587e-05,7.21909135536985e-05,5.35563517794748e-05,5.04502920588159e-05,3.17105503442955e-05,2.66834071638025e-05,2.67537881257151e-05,2.98336899129469e-05,4.23340748529054e-05,6.53347385053294e-05,6.02409672566197e-05,6.21767381163963e-05
"417",3.08417,0.246113,0.092818,0.100856,0.161803,753.05603,0,0,0,4080,0,6885,0,0,57.587662,835.085693,2843.953125,0,0,0,0,0,0,0,0,0,0,0,0,0,951.760132,0,0,2145.73584,315.615479,11.595057,23824.779297,1102.338989,79066.132812,1624.922852,119.498413,9.683524,3.033334,-0.027104,-5.799054,1.091315,5.583893,6.254872,13.18757,17.724237,17.898674,18.296669,11.46435,228.373978,2.808474,2.524011,2.867973,2.52382,2.64792,2.77031,2.575851,1.993801,2.377355,2.355896,1.975939,1.983483,6.51273631423428,1,3.25557123324449e-05,3.44606372685343e-05,2.27049808927404e-05,4.96939725573391e-05,4.52194757384254e-05,2.77352851393897e-05,2.24201418637583e-05,2.55322791627692e-05,2.31241808181387e-05,2.58845034774842e-05,2.81181040931073e-05,4.44899686600498e-05,2.98781431151802e-05,4.75640907779732e-05
"418",2.925986,13.47164,4.652436,8.135864,13.452179,33.887814,119595,0,0,1675860,0,2935560,4335,0,4551.613281,29677.800781,43147.324219,0,0,0,0,0,0,0,0,0,0,0,19795.412109,0,30565.966797,0,0,17506.605469,67.53112,0,110747.046875,1849.749756,182039.65625,6494.932129,5.735553,12.31102,6.124043,3.495719,-1.047753,2.392505,7.40512,8.360206,14.937255,18.471581,18.822266,19.149305,14.437582,355.295532,3.464479,2.907748,3.45042,2.545872,3.065408,2.839394,3.132592,2.546213,2.924933,2.351804,2.509132,2.605173,12.4484995350106,3,4.21195551257206e-05,5.36386376586109e-05,4.90092550397371e-05,7.66954314986169e-05,5.35957935818464e-05,5.0300994976463e-05,3.38777643702797e-05,2.68122974973732e-05,2.70984622704878e-05,3.05420330886928e-05,4.20584795488261e-05,6.67193338594865e-05,6.38312606852919e-05,6.35800834437985e-05
"419",2.907137,0,0.054128,0.004388,0,112.806862,0,0,0,0,0,7395,0,0,0,72.668861,1293.213623,0,0,0,0,0,0,0,0,0,0,0,0,0,9957.757812,0,0,0,0,0,1827.499268,0,18168.576172,0,0,12.093542,5.918759,3.240841,-1.53887,2.362852,7.263995,8.090815,14.855145,18.500055,18.704691,19.130384,14.286081,318.607513,3.503355,2.946272,3.466336,2.582544,3.11266,2.894089,3.105561,2.532706,2.908767,2.395023,2.500225,2.628267,6.50388471975344,1,4.19252780326563e-05,4.76332690945969e-05,3.36257763137837e-05,6.02675118912829e-05,5.04892635950439e-05,4.45088303651401e-05,3.54029180016369e-05,2.82583227490341e-05,2.89006178686418e-05,3.1377448304257e-05,4.43876163454671e-05,7.28568058058656e-05,4.63242812513206e-05,4.98820682389566e-05
"420",2.959934,7.183332,3.075537,5.390924,8.169181,75.98864,158100,0,0,1461660,0,1737315,2550,0,3654.587402,13281.058594,25759.167969,0,0,0,0,0,0,0,0,2012.387085,225.113586,75.043732,8120.972656,606.650635,25205.328125,983.549194,125.061676,17706.273438,267.444397,0,59251.691406,3567.466797,165721.171875,6659.557129,0,12.232481,5.964382,3.290002,-1.646762,2.593942,7.372177,8.288568,15.123191,19.036489,19.104887,19.501661,14.480076,338.049316,3.456158,2.916648,3.397247,2.539476,3.079839,2.873177,3.039165,2.488104,2.853326,2.397981,2.456786,2.5849,29.264222752662,3,4.97412348975737e-05,5.02377564306124e-05,4.94328389322618e-05,7.50644864656443e-05,6.3643696328672e-05,5.57895471160084e-05,3.09562198377587e-05,3.37678207516759e-05,3.93652135993902e-05,2.82478395371593e-05,4.56106684663369e-05,5.82556283591856e-05,6.94313865774776e-05,5.57305959175388e-05
"421",2.962024,8.875679,1.819105,3.000134,8.160206,74.035065,65025,0,0,196350,9435,466395,36975,0,3959.291016,13676.941406,21950.308594,0,0,0,0,0,0,0,0,1384.683228,0,0,16903.076172,0,28440.341797,0,0,27521.535156,100.419968,0,101574.609375,2079.281006,191358.40625,6178.77002,4.382215,12.22304,5.956309,3.288244,-1.634893,2.568106,7.352735,8.280911,15.114851,19.066355,19.118523,19.52578,14.485705,336.244751,3.463387,2.925698,3.411292,2.546333,3.08492,2.878274,3.043364,2.490582,2.866569,2.401821,2.4658,2.597322,11.3718635745836,3,4.53452409371615e-05,5.16904289644133e-05,3.77969907675605e-05,7.62523730614717e-05,5.96067521021881e-05,4.95365946559493e-05,2.69989500436199e-05,3.08357391994322e-05,2.89402761440115e-05,3.24179701470051e-05,4.67748548706704e-05,5.7867608758294e-05,7.3789124436485e-05,5.52802480374093e-05
"422",2.917079,0.287613,0.301483,0.65258,0.511778,-0.250274,0,0,0,0,0,0,0,0,98.53302,1441.485107,2054.382812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.942627,0,0,20439.835938,138.89679,38493.929688,493.617554,0,12.053864,6.68219,3.892059,0.726044,2.090057,5.589386,7.02774,13.000031,16.672424,16.934631,17.841675,14.2612,235.571335,6.324537,5.6495,6.442639,4.834816,5.583776,4.829894,5.523989,4.610435,5.589542,4.320918,4.631617,4.885071,5.15458636437147,1,2.89883020120102e-05,3.45202057897986e-05,5.04007448712577e-06,6.01171447153409e-05,3.18347235804483e-05,3.10082843342362e-05,2.52650558119912e-05,2.3648784263573e-05,2.30388462215324e-05,2.61018951972521e-05,2.94622043881134e-05,3.15372090170707e-05,5.64954800965866e-05,5.25798956177334e-05
"423",3.22433,1.385579,7.306802,2.348494,1.357486,414.705597,0,0,0,117555,0,1949985,0,0,567.671021,5491.207031,25863.886719,0,0,0,1222.24939,0,9256.143555,0,0,0,0,0,0,0,5664.291992,0,0,9276.329102,0,0,71471.984375,563.095337,198408.78125,1758.879883,0,10.651352,3.811105,0.747147,-4.666506,2.744825,7.17178,7.907485,14.141076,19.075422,19.221775,19.671719,12.522931,326.777222,2.3358,1.997486,2.301965,2.157076,2.145868,2.503846,2.182664,1.9441,1.975171,2.087602,1.620164,1.524841,14.2683878244142,2,4.94457438597528e-05,4.90737573050457e-05,7.39443022723723e-05,7.49516657883487e-05,6.14324571329428e-05,4.36324751249673e-05,3.7799703838552e-05,3.44149267259121e-05,4.0205150850982e-05,3.79144355137221e-05,4.60524570850011e-05,5.27395362617594e-05,4.23930318350396e-05,6.04361877768262e-05
"424",2.882379,7.278277,1.483509,2.970984,7.06739,47.55798,255,0,0,189465,0,230010,0,0,3614.61499,12365.124023,17161.386719,0,0,0,0,0,0,0,0,2133.391602,128.612106,0,7090.320312,597.057251,15133.589844,1018.90033,0,19631.847656,31.238708,0,73585.9375,1904.063477,111842.648438,5873.047363,0,11.872793,5.77326,3.214784,-1.153498,1.84512,6.698208,7.759861,14.320778,17.66013,18.032312,18.527615,13.925039,318.158203,3.436564,2.915773,3.464762,2.540909,3.075457,2.776403,3.138933,2.623234,2.94594,2.338049,2.578098,2.695594,17.4912173509854,3,3.55732927066746e-05,4.19285929665229e-05,3.62346212215117e-05,5.64595484067574e-05,2.83877298556945e-05,3.53297712995615e-05,2.53451497437347e-05,2.66145678436286e-05,2.78252196526291e-05,3.13841958760368e-05,3.79201660801188e-05,4.91145102928103e-05,7.24302446207619e-05,4.54148540385048e-05
"425",3.225937,20.454514,6.635974,15.805343,20.488598,420.933075,186150,0,0,1653420,0,1724055,3570,0,4024.370605,15499.84082,19583.488281,2976.019775,206.835602,25.702236,7897.750977,473.30069,10333.613281,1671.469971,76.749313,865.985352,0,0,3219.449707,125.914352,5341.208496,327.878632,0,20835.472656,175.033279,30.669775,88124.945312,2882.955566,171680.03125,7455.610352,63.296143,10.619682,3.768815,0.675365,-4.761953,2.678821,7.119678,7.883879,14.116535,19.042854,19.188787,19.641167,12.496623,322.297119,2.315128,1.978323,2.286678,2.131841,2.121104,2.480989,2.167559,1.931566,1.959092,2.070079,1.60539,1.514551,21.3250763464275,3,4.77921112040747e-05,5.02943450488e-05,7.36485015346543e-05,6.93204278507666e-05,6.75972037630527e-05,4.17369331991384e-05,3.46666235349483e-05,3.22895585039993e-05,3.86523612194254e-05,3.66027034463168e-05,4.75732948483075e-05,5.8407623014173e-05,4.54800732806335e-05,6.18157718055477e-05
"426",2.937833,8.79098,0.968457,2.212716,7.949361,34.139431,146625,0,0,547740,0,694110,0,0,2859.515381,6731.269043,9209.291992,0,0,0,2338.34082,0,6955.877441,0,0,3379.011963,0,0,11472.392578,715.200073,15659.333984,1747.050293,0,18121.058594,80.820808,0,44489.035156,1409.536011,73503.515625,4192.174805,0,12.168325,6.049822,3.426216,-1.044374,2.227464,7.264515,8.259171,14.806043,18.307312,18.661259,19.143406,14.370931,361.85025,3.512998,2.971901,3.519709,2.601781,3.156151,2.849372,3.168721,2.60267,2.953575,2.354257,2.569899,2.709164,10.4028062057833,3,4.39272520565553e-05,5.2248339680527e-05,4.46115012951077e-05,6.61391728783179e-05,4.3853509194401e-05,5.53419916165931e-05,2.48025672842064e-05,3.07152913850239e-05,2.47623729739421e-05,4.02956300433376e-05,4.46503026352097e-05,5.35720234733888e-05,7.61500941514267e-05,5.62281960767998e-05
