"","Longitude","Latitude","wkd_day_value","wnd_day_value","wkd_night_value","wnd_night_value","mean_value","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","TROP_2018","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","trop_mean_filt_2019"
"913",-5.8989,43.5503,23.817571348629,15.9496551724138,12.7043141056714,12.6735187424426,18.6115686756756,3.461786,145.021912,26.572628,45.062313,114.515457,6.752922,723750,0,0,2475625,0,9535625,22500,0,9329.155273,54264.359375,88902.148438,6999.018555,0,0,25987.935547,1739.715454,57257.164062,3356.817871,0,3382.446289,0,0,13383.663086,631.14093,21456.199219,1617.907959,0,27703.900391,1026.823608,88.443893,140316.359375,5875.894531,235288.703125,12508.443359,289.483368,15.727596,11.151689,9.456892,8.042157,10.061398,10.819058,11.815655,14.985943,17.312607,18.291239,18.732054,16.645523,283.428314,3.052705,3.022734,4.298589,3.59674,3.832558,3.696247,4.041782,3.160279,3.176249,2.716695,2.90749,3.087005,4.9109e-05
"914",-5.91384,37.28449,21.156600249066,14.3928571428571,17.4616210413312,16.6394557823129,18.5583070396843,5.05933,64.243851,17.373945,30.808216,62.028957,46.804726,17500,0,0,1428750,0,2355000,13125,0,15069.390625,62265.984375,90503.539062,0,0,0,14646.349609,0,78834.289062,0,0,7927.952148,0,0,35620.855469,1438.477295,43154.105469,2409.163574,0,49655.15625,598.62207,53.048504,220590.875,5130.84082,328630.40625,15611.615234,150.990707,23.001095,14.619773,10.681544,9.402519,12.691871,14.399015,19.145744,21.416012,28.143301,28.464458,29.21653,25.815535,263.201477,1.743519,2.013706,2.41966,2.009666,2.397246,2.545107,2.371387,2.369964,2.236964,2.060865,1.846684,1.870901,4.36404e-05
"915",-5.9197,43.5512,39.7331262355267,28.7814432989691,16.484375,16.5247883917775,29.9013565397475,3.458818,72.548477,26.060049,45.274387,75.889153,8.6139,71250,0,0,1960625,0,5934375,0,0,16083.212891,62105.945312,93538.273438,7432.999512,0,0,28775.265625,151.667923,61633.96875,705.919617,0,2781.625488,0,0,11227.012695,715.569458,21360.59375,1375.756958,0,29667.820312,707.485718,131.409637,167008.5625,4102.798828,277292.5625,9162.277344,229.809402,15.682325,11.078516,9.394708,7.967349,10.01268,10.784239,11.784831,14.983931,17.304617,18.276251,18.703047,16.609625,287.057648,2.997917,2.96492,4.222718,3.517799,3.771057,3.63628,3.966974,3.097941,3.12062,2.669068,2.859142,3.034932,4.89173e-05
"916",-5.9275,43.5589,27.5647522522523,20.8139534883721,17.0146484375,17.9548780487805,22.8517302267177,3.458949,79.505608,25.262152,45.343258,69.058662,17.300377,208750,0,0,3125000,0,4730625,0,0,17186.347656,68625.578125,94232.554688,1546.083252,0,0,24373.044922,0,53217.476562,0,0,2088.481934,0,0,11380.171875,0,20033.292969,534.116211,0,31351.244141,574.827393,138.525269,152758.140625,4697.689453,287132.71875,13318.179688,240.771576,15.723754,11.143098,9.456841,8.039509,10.052314,10.81113,11.80493,14.975927,17.303247,18.28474,18.722923,16.63818,288.496704,3.05986,3.025092,4.31179,3.598598,3.84242,3.707524,4.050415,3.162245,3.179121,2.719784,2.910058,3.093606,4.78458e-05
"917",-5.928833,54.59965,32.0298792474025,21.9775782312925,14.9099074525085,19.5736992840096,24.8526686299884,2.46545,76.229042,27.677856,38.741699,68.465858,10.18007,91250,0,0,3011875,0,7272500,5625,0,6252.331055,92219.90625,180468.96875,13011.291016,0,0,31674.787109,0,74445.882812,0,0,14609.730469,316.58902,25.976408,39195.75,1589.654907,67124.78125,5917.727539,150.768097,22650.462891,0,0,308234.625,654.667358,658699.3125,3243.405762,0,11.551531,6.708364,5.342641,6.038918,5.928888,7.30993,8.147481,11.949688,13.630685,14.252862,14.030469,12.398986,177.820969,4.999436,4.466866,4.586666,4.351589,5.16843,4.131127,3.989958,3.46101,4.103131,3.501392,3.670434,4.331165,3.3372e-05
"918",-5.93972,39.84917,6.15991583166332,5.06898674242425,7.4426419060967,6.59294214876033,6.29877138639687,4.773099,0.001277,0.019136,0.008339,0.00933,344.070679,0,0,0,0,0,0,0,0,0,12.110791,82.140892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.360088,11.585007,7.793958,6.451903,9.829782,11.619838,16.526339,19.713688,26.87125,27.447802,27.559553,23.052702,129.828537,1.71549,1.457193,2.106912,1.700172,2.722627,2.433904,2.453321,2.117008,2.187419,2.101789,2.083062,2.033675,2.00918e-05
"919",-5.95165,37.39831,25.0378965922444,16.1529581529582,23.6236722306525,22.5826972010178,22.7749787661702,5.04318,91.080521,73.022942,91.381775,95.27404,18.587875,928750,0,0,3815625,0,7012500,101250,0,31946.982422,253182.78125,527402.875,6100.720703,0,0,36657.828125,0,68396.539062,1.272905,0,5745.314941,0,0,53778.65625,0,115361.367188,903.029907,0,41506.914062,944.03064,86.841782,366547.71875,4908.297852,752996.4375,12292.702148,333.190521,23.233299,14.834279,10.833798,9.541973,12.644943,14.433516,19.204523,21.387072,28.26193,28.720989,29.486141,26.047224,288.490875,1.76008,2.071524,2.439093,2.036706,2.365307,2.511293,2.353811,2.323553,2.201946,2.007965,1.827425,1.838672,5.99521e-05
"920",-5.9583,43.5705,16.0033463469046,12.2457454050374,10.2469733656174,11.1696535244922,13.4566961412508,3.437723,29.517914,17.710701,21.005867,24.241901,4.50809,0,0,0,2286250,0,3444375,0,0,3864.552979,36189.71875,76921.984375,2679.600342,0,0,11968.242188,0,44171.253906,0,0,2529.640137,0,0,8347.879883,714.981445,13431.606445,1167.70166,0,20978.513672,419.409912,20.86904,105220.421875,2194.206055,217712.359375,6997.885254,89.525108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.806366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2384e-05
"921",-5.95962,37.38425,39.2226350385825,24.8016643550624,27.4606031128405,26.3467153284672,32.4490216203434,5.047161,127.505272,79.609756,98.554932,120.927338,11.530114,345625,0,0,3951250,0,7532500,15625,0,36621.882812,276558.0625,587003.625,0,0,0,32085.066406,0,73205.398438,0,0,11423.423828,262.898438,25.147835,61241.554688,1238.529419,147023.9375,4059.07666,75.44136,58348.566406,520.358215,25.160841,396012.90625,5978.973145,839607.9375,17142.808594,75.875999,23.201769,14.815374,10.827354,9.529732,12.647401,14.427582,19.191252,21.377878,28.2335,28.684151,29.44367,26.01174,287.47403,1.760538,2.066919,2.43678,2.036474,2.370417,2.515438,2.354679,2.327815,2.209093,2.013723,1.833496,1.846285,6.25555e-05
"922",-5.9697,43.3457,15.6219430485762,11.9484353741497,13.1234615384615,12.5243727598566,14.0323440568753,3.374886,15.133051,1.889693,2.631649,11.782377,89.289253,315000,0,0,350625,42500,551250,148125,0,3896.916016,4879.476562,10664.142578,1555.954468,0,0,19698.216797,0,39298.515625,0,0,0,0,0,0,0,0,0,0,6454.28125,812.31897,85.437874,34951.792969,2714.521484,93358.34375,4224.170898,221.959152,13.97861,8.356512,6.627253,4.955224,7.906749,9.255518,10.549996,14.607567,16.902885,17.557381,17.513241,15.035767,268.105499,1.518146,1.588773,2.059708,1.652785,2.018876,1.891166,1.792472,1.448742,1.647925,1.420438,1.547572,1.557228,4.18656e-05
"923",-5.974944,54.572586,73.7989342657341,51.6964144512611,23.7304768856448,25.8617328519856,53.1024214568848,2.4582,34.226795,19.347677,22.486534,30.484037,11.747122,680000,0,0,1456875,0,2613125,68125,0,3998.141602,67388.992188,149883.59375,7740.672852,209.259842,46.043083,22813.337891,2494.058105,50316.613281,4435.207031,89.51683,3372.999023,0,0,21175.857422,163.027344,53891.59375,369.740051,0,13558.632812,154.222488,61.92379,243030.96875,664.178162,573048.125,2518.779053,68.761055,11.42661,6.470085,5.110915,5.869247,5.776082,7.213396,8.060752,11.966569,13.635535,14.252817,13.952957,12.26746,175.303848,4.658717,4.049255,4.192023,3.997141,4.788909,3.868954,3.74295,3.267303,3.878502,3.323656,3.473734,4.024915,2.91596e-05
"924",-5.97963,37.34719,34.0584545195324,21.0843537414966,29.6791522917693,25.8136200716846,29.7592838935012,5.043891,85.703957,54.388626,60.310814,81.819214,12.176047,151250,0,0,3412500,0,4925000,0,0,21015.804688,130539.59375,348939.75,16052.87207,0,0,38854.15625,0,69611.015625,0,0,4446.03125,0,0,36777.191406,21.903847,95720.96875,1760.689697,0,35217.3125,820.477478,73.836517,194024.09375,6630.056641,614317.1875,15085.431641,195.137207,23.113146,14.760592,10.80786,9.495248,12.652971,14.410091,19.150652,21.343697,28.143051,28.571083,29.322987,25.910059,286.69397,1.764369,2.058672,2.434637,2.0386,2.387638,2.53061,2.362089,2.343514,2.231438,2.030513,1.850127,1.867732,5.89089e-05
"925",-5.98039,37.42986,31.2550374208405,20.9882352941176,23.2149487054226,21.2214199759326,26.4295666125645,5.029834,93.663124,37.548073,41.27417,77.866661,12.930627,599375,17500,2500,1512500,110000,4255625,231250,5625,21172.015625,100800.5,278687.25,4955.086426,0,0,22894.873047,0,67446.445312,1476.471436,0,5953.046387,0,0,25561.164062,576.13324,61964.085938,2239.583984,0,32297.373047,655.127869,73.525169,158512.875,5593.416504,410016.0625,12402.830078,209.294647,23.329708,14.935916,10.862332,9.550921,12.630436,14.445816,19.253405,21.441319,28.393955,28.908951,29.635633,26.171974,278.130768,1.788367,2.095701,2.44306,2.060812,2.365289,2.504102,2.356417,2.308838,2.197643,2.014767,1.854575,1.855636,5.29295e-05
"926",-51.40877707,-22.11993673,17.6365054602184,9.20938628158845,11.0357142857143,7.87719298245614,13.5302646248582,5.333658,59.618977,25.666546,38.577591,54.508347,432.861267,89375,0,0,319375,0,441250,0,0,10242.207031,122182.828125,222148.171875,0,0,0,13674.814453,0,32179.367188,0,0,0,0,0,0,0,0,0,0,44843.585938,644.968506,74.710999,511964.65625,3295.019775,1014872.3125,9289.728516,253.836029,24.998941,24.327656,25.235113,25.549778,26.436604,25.458458,23.449821,22.241985,19.211737,19.628424,21.589861,26.214346,105.658684,2.510643,2.326878,1.999468,1.756632,1.97125,2.20177,2.446477,2.191846,2.430883,2.869773,2.80538,2.817785,1.9814e-05
"927",-52.32093,4.9378467,3.96728249916018,2.24121510673235,2.44335060449053,3.2647226173542,3.20875636550915,5.510355,34.750633,8.546747,15.703803,32.352444,7.555948,1250,0,0,1250,0,1564375,0,0,14060.858398,54831.835938,76116.40625,0,0,0,0,0,0,0,0,618.803162,0,0,8877.819336,0,17786.511719,0,0,44362.351562,155.586487,0,169157.5625,3492.628418,226863.28125,11942.84375,0,27.369108,26.563581,25.12112,25.214872,25.253281,25.489014,25.809412,25.426399,25.427605,25.899071,27.262728,27.649195,45.711124,2.743362,2.706568,2.509734,2.6476,3.150024,3.093631,2.970684,2.241369,1.784988,1.885039,2.481852,2.8691,6.72065e-06
"928",-52.3238,4.84816,2.89772511848345,2.18018794048551,2.35479755962288,2.25192307692306,2.57027794755891,5.170765,18.600597,3.439762,4.003979,14.36767,11.479646,0,0,0,146250,0,311875,0,0,7952.388184,13939.136719,31334.095703,0,0,0,0,0,0,0,0,1748.454346,0,0,14519.782227,0,26742.412109,0,0,27021.8125,507.176788,60.996101,67473.882812,4134.469727,138532.90625,10964.503906,165.408051,27.214567,26.429628,25.004051,25.099699,25.150581,25.394102,25.712984,25.342056,25.33626,25.801577,27.140461,27.529856,47.157364,2.512981,2.474033,2.268204,2.40116,2.867652,2.81489,2.708214,2.025958,1.614156,1.712871,2.269651,2.635867,8.0922e-06
"929",-52.64649,5.164248,2.32015503875974,1.20101010101009,1.00357393132445,1.44271758436944,1.70994741033328,5.464089,22.56905,2.52458,5.802004,20.235157,6.764914,0,0,0,67500,0,804375,0,0,12527.956055,28578.894531,29740.089844,0,0,0,0,0,0,0,0,0,0,0,0,0,6240.012207,0,0,39911.578125,368.891357,38.760792,87731.28125,3903.958496,90324.40625,12357.842773,122.515045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.880116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98049e-06
"930",-52.71147,47.56038,14.195276090558,12.7315997277058,11.9056666666665,11.3963333333333,13.1047695150668,3.116439,94.481628,23.370253,34.423252,77.765266,7.324916,237500,0,0,451875,32500,914375,60000,0,7037.714844,34055.015625,64049.085938,1522.884155,0,0,5790.363281,0,38920.996094,162.404587,0,3454.694824,270.303253,0,20710.498047,1358.437866,45855.296875,2521.410156,2.987231,34642.726562,505.791962,75.294182,177007.765625,3791.888184,317582.84375,10479.453125,225.095703,8.939185,4.41014,0.314245,-2.875266,-3.390043,-2.022545,1.570205,3.958615,10.928061,15.323201,15.804358,13.606956,79.049477,4.849199,5.59009,6.274521,5.757202,5.715726,6.317108,5.381248,4.343037,4.914642,4.214379,4.184319,4.89059,1.07605e-05
"931",-52.79476,47.50513,3.51553778268051,2.33776718856366,2.5632513265798,2.08280952380953,2.92801534578942,3.164932,20.299356,15.232053,17.84062,19.576548,135.855057,0,0,0,12500,0,286875,0,0,4583.214355,24319.417969,46277.3125,4697.667969,0,0,21632.242188,0,54687.347656,0,0,2611.467041,0,0,11392.771484,692.949097,31549.117188,1544.006348,0,23606.601562,499.342285,74.734459,149644.078125,3064.58667,262550.90625,7375.802734,123.337723,8.955035,4.397512,0.193426,-2.973807,-3.545282,-2.145295,1.543637,4.060865,10.975383,15.290271,15.781527,13.604834,74.111122,4.5811,5.276977,5.925876,5.382792,5.330324,5.906144,5.062383,4.080839,4.631754,3.969552,3.952751,4.596579,1.04432e-05
"932",-55.19852,47.09899,1.4185380116959,0.870320197044337,0.794837976122801,0.805223021582733,1.10720461090075,3.143772,5.362941,0.547395,1.017521,4.118743,4.045247,0,0,0,0,0,0,0,0,488.881714,1160.837402,2095.250732,0,0,0,0,0,0,0,0,2376.987793,0,0,9859.632812,0,16346.203125,828.992249,0,3413.426758,111.764725,0,13711.986328,844.360352,26181.960938,1573.007202,0,10.458413,5.355621,0.874991,-1.883257,-3.013708,-1.385372,1.879016,5.497445,10.524824,14.98462,16.796112,14.579674,59.279045,3.923323,4.593411,5.140823,4.752857,4.652073,4.871273,4.023722,3.675417,3.528776,3.164816,3.260532,3.765382,9.29635e-06
"933",-55.65966,48.92696,1.87848914616492,1.3509756097561,1.4493303121853,1.21914893617021,1.61303539685431,3.119659,22.740484,5.098439,10.121234,20.082567,60.296722,276250,0,0,349375,26250,349375,94375,0,1608.615479,7429.801758,11503.533203,0,0,0,15406.318359,0,24152.091797,0,0,0,0,0,0,0,0,0,0,20002.359375,397.705902,25.705719,81712.945312,2848.004639,124606.898438,6557.540039,84.887985,8.717046,2.350443,-2.538373,-6.22833,-6.591306,-4.224621,-0.311474,5.083593,12.567472,17.090624,16.379414,12.927998,48.085075,2.714937,2.861128,3.068046,2.866729,2.794089,2.969966,2.70854,2.339787,2.685134,2.566368,2.391306,2.58908,8.17183e-06
"934",-57.92207,48.95224,6.069697986577,4.28905442176865,3.64392042697711,2.64216666666668,4.82653014386017,3.049572,38.231014,8.576468,16.430042,35.406639,98.171532,0,0,0,0,0,0,0,0,2700.072266,11170.566406,16495.572266,6601.312988,0,0,20681.753906,0,32172.974609,6.235039,0,0,0,0,10992.488281,0,28143.775391,0,0,22317.605469,500.907959,19.286592,89448.320312,2898.092773,128671.539062,8021.489258,66.268883,7.976023,1.654423,-3.189983,-7.15124,-7.412777,-5.571971,-0.503708,5.418014,11.341871,15.604989,15.571218,12.345716,65.792816,2.638943,2.998197,3.127002,2.683236,2.597584,2.592776,2.142686,2.301937,2.314746,2.229134,2.107781,2.218705,8.85221e-06
"935",-58.36555,-34.62527,0.0252630014858841,0.025092936802974,0.020620320855615,0.0211455696202531,0.0237330716947294,4.790663,99.800156,67.289284,78.388741,98.509209,9.832866,314375,0,0,4353125,0,10292500,23125,0,37626.203125,288866.21875,830746.3125,10320.148438,0,0,45961.007812,1679.884766,69538.929688,5769.412598,0,2658.608887,0,0,14281.491211,374.361298,37048.773438,812.784546,0,43089.09375,350.5112,75.024399,277350.1875,3848.474609,706845.1875,9518.818359,125.040665,16.915234,19.657341,23.457062,24.923931,24.264791,21.528154,17.951923,15.21461,12.786686,12.414934,13.987136,14.850459,579.06012,4.459664,4.662918,4.396975,4.352616,3.798338,4.293263,4.376261,3.857181,4.272256,4.861738,4.385734,4.387949,0.000109319
"936",-58.39165,-34.60441667,0.02732700729927,0.0302322097378277,0.018979695431472,0.0206012658227848,0.0252523771784257,4.800575,84.477737,71.739082,88.38929,85.605576,37.881824,0,0,0,98125,0,5383125,0,0,71112.539062,589733.125,1200909.5,1765.865723,0,0,43410.125,0,75732.84375,0,0,3969.753906,0,0,32665.150391,0,53855.148438,146.34166,0,44969.230469,450.80658,25.074898,379598.03125,4136.551758,843074.5625,11802.299805,75.224693,16.953609,19.692656,23.477793,24.934488,24.28084,21.560751,17.989965,15.268068,12.846001,12.45507,14.022836,14.896591,596.711304,4.517706,4.714103,4.439926,4.393389,3.847582,4.342196,4.437505,3.922395,4.332917,4.944808,4.440563,4.450421,0.000112877
"937",-58.43194,-34.60638,0.0199021447721179,0.0204270833333333,0.0148456221198156,0.0163045977011494,0.01845557557409,4.806854,64.585892,72.536278,65.826004,64.604904,24.752373,0,0,0,1875,0,579375,0,0,74852.890625,652211.5,1564800.25,0,0,0,7347.668945,0,39828.429688,0,0,2134.410645,0,0,34436.976562,0,69673.492188,273.684082,0,48512.496094,531.611145,87.563438,432675.28125,4734.40332,1175864.75,11840.210938,208.419174,16.889349,19.630114,23.461382,24.89657,24.25832,21.514694,17.930683,15.196071,12.766953,12.420001,13.977125,14.842077,662.940796,4.418667,4.605418,4.336338,4.287296,3.753544,4.23645,4.329609,3.824538,4.233768,4.825204,4.344876,4.343823,0.000118683
"938",-6.0031,37.39452,47.6244956772334,35.9292857142857,28.6259960159363,31.6783479349186,39.3547035989998,5.03947,102.927872,69.447159,78.052582,98.166023,11.784938,115625,0,0,754375,0,5496875,0,0,27317.46875,192089.625,481391.03125,0,0,0,36590.59375,0,88908.71875,0,0,9815.349609,496.169891,82.161148,59009.722656,1497.164917,115444.796875,3019.631348,228.121094,22518.019531,237.492096,25.110149,260940.9375,1629.733643,766866.3125,4513.59668,120.401642,23.248623,14.893725,10.906291,9.58723,12.657604,14.450627,19.206276,21.373259,28.244789,28.737696,29.47468,26.047379,276.268066,1.766924,2.076141,2.434406,2.047893,2.365694,2.506519,2.341987,2.310988,2.208744,2.007099,1.845696,1.854612,5.87016e-05
"939",-6.00558,37.37525,33.0177147918512,20.9528907922912,23.1823232323232,21.7875776397516,27.308356310895,5.041916,85.058792,69.020042,74.691643,82.722099,14.076687,36875,0,0,1381875,0,4881250,0,0,30219.400391,187615.0625,478379.46875,5731.307129,0,0,46111.238281,0,100067.953125,0,0,12218.44043,385.198242,3.197663,50439.898438,1273.593506,107552.476562,4614.705078,95.763725,43947.515625,77.99498,0.837165,255488.015625,2993.098633,839849.625,9213.980469,1.779377,23.192179,14.849098,10.87796,9.555297,12.653625,14.432504,19.175158,21.346378,28.183784,28.663811,29.4051,25.985838,278.470184,1.76944,2.07304,2.436669,2.048769,2.377269,2.518082,2.351145,2.323639,2.221624,2.017843,1.852629,1.864596,6.00514e-05
"940",-6.03616,37.55502,10.227895392279,7.65925925925926,8.32922252010724,7.66666666666667,9.04263985208079,4.997815,6.701877,2.334225,4.393752,4.836939,38.824318,406250,25000,3125,413125,114375,441250,223750,8125,1459.011353,6008.275879,8126.38623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8714.421875,585.274536,52.060093,49145.613281,2676.868896,67599.945312,4729.486328,154.118164,23.172928,14.92433,10.659672,9.344974,12.238406,14.125715,18.899643,21.120449,28.238735,29.072586,29.683386,26.113285,181.089798,1.869441,2.166868,2.497037,2.171246,2.413958,2.546229,2.396884,2.299876,2.224241,2.078355,1.950998,1.939349,2.94275e-05
"941",-6.04246,37.34075,18.410394265233,11.7313218390805,13.392875580795,13.099121706399,15.4377072059726,5.048552,36.50563,32.031269,36.327267,41.750565,56.442684,0,0,0,1151250,0,3855000,0,0,7894.963867,69664.960938,176079.765625,0,0,0,2757.05835,0,44896.976562,0,0,0,0,0,0,0,8342.0625,0,0,36718.292969,0,0,283921.84375,1811.63208,606371.25,6577.693359,0,23.062239,14.770969,10.8107,9.464087,12.602707,14.353681,19.063334,21.220518,27.982,28.498262,29.245016,25.836596,278.006561,1.788298,2.083508,2.455835,2.066724,2.413421,2.552315,2.381213,2.349583,2.260298,2.047779,1.884699,1.898587,5.14465e-05
"942",-6.11449,36.66086,10.2997134670487,6.7302676733013,9.22561863173217,8.43556085918854,9.18654382098715,5.105517,21.177118,40.536083,42.872082,19.373016,48.923508,0,0,0,1988125,0,3276250,0,0,2270.540771,46737.199219,120169.671875,0,0,0,10119.601562,0,32451.359375,0,0,0,0,0,0,0,9977.367188,0,0,11070.792969,0,0,168193.140625,775.450806,418317.65625,4175.810547,0,22.574875,15.56512,11.442713,10.177255,13.058444,14.60989,17.93359,20.62952,26.482204,26.951756,27.891027,24.594658,188.001434,3.049025,2.740007,2.946949,2.720301,3.158238,3.356929,3.922929,3.464813,3.307995,2.657091,2.45319,2.39102,3.24173e-05
"943",-6.11724,36.68855,19.3878224355129,12.533946251768,16.2766818411735,17.0719602977668,17.1210161506477,5.109101,131.717834,49.472748,96.763741,138.296722,35.241871,90000,0,0,2135625,0,5625625,1875,0,14248.066406,99064.953125,145461.0625,0,0,0,2451.741699,0,68861.039062,0,0,0,0,0,10199.044922,0,24631.828125,0,0,56560.539062,75.034706,0,376107.21875,3088.935059,519643.65625,11731.167969,0,22.583836,15.423052,11.263953,10.002978,12.976185,14.552002,17.985096,20.714678,26.647842,27.119793,28.026373,24.645611,190.291946,2.884269,2.653389,2.8631,2.646202,3.053525,3.251575,3.755621,3.34726,3.191225,2.579276,2.385364,2.313094,3.19683e-05
"944",-6.131944,53.285833,23.3350464576074,17.3141043723554,9.38757894736841,11.9941475826972,17.7872891413206,2.62415,28.829975,12.443966,16.972591,28.025759,29.997702,5000,0,0,245625,0,279375,0,0,8548.998047,40247.691406,76747.046875,56.028992,0,0,7428.310059,0,36079.082031,0,0,0,0,0,0,0,0,0,0,39977.484375,530.928711,87.946434,202370.5,3895.003418,366832.9375,11325.420898,258.716858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.744171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7646e-05
"945",-6.14722,40.07778,14.5384896776531,9.48022589052997,6.89728589420654,8.17069337442219,11.1492198361204,4.78635,0,0.025555,0,0,357.842804,0,0,0,0,0,1250,0,0,0,91.27121,130.311859,0,0,0,3213.221191,0,19195.931641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6320.927734,0,0,19.34523,10.53223,6.910568,5.426428,8.902486,10.640209,15.368682,18.552671,25.563692,26.338739,26.452339,21.78343,133.712112,1.756333,1.909501,1.973428,1.969969,2.297991,2.202469,2.170934,2.01329,2.055829,2.017957,2.058595,2.194381,2.04961e-05
"946",-6.20307,36.46059,16.1891729323308,10.4978601997147,9.19452590420332,9.30381303813038,12.7839726533069,5.119893,108.966751,14.769563,30.656254,92.996704,23.813496,0,0,0,453750,0,7e+05,0,0,27038.333984,84193.03125,99556.234375,3029.566406,0,0,17987.113281,0,36514.507812,0,0,0,0,0,0,0,93.395409,0,0,53133.164062,758.174744,121.616165,151399.65625,5594.40625,161026.734375,16193.835938,283.695923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.025482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9067e-05
"947",-6.214075,53.341875,28.6381943804698,20.687012987013,15.612197092084,15.3564015151515,22.757323059213,2.619318,53.297131,35.955883,47.38612,59.097458,2.271662,1264375,6875,0,3235000,90625,3746250,217500,625,4510.09082,63093.980469,202108.265625,0,0,0,4403.243164,0,10420.089844,0,0,0,0,0,0,0,0,0,0,18159.5625,613.566895,110.277603,185162.03125,2514.141113,589955.875,4163.898926,207.61554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.626556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67115e-05
"948",-6.222367,53.27481,17.9325201668985,11.6800068027211,10.3267374517374,11.3511323003576,14.3038657494891,2.63267,50.428173,20.473598,25.220139,45.88591,97.317062,809375,0,0,919375,55625,1230625,234375,0,7700.411133,59880.070312,124766.5625,7330.248047,0,0,27280.769531,25.046501,46744.882812,2411.800293,0,0,0,0,0,0,0,0,0,31328.222656,305.785156,25.373966,254033.296875,5049.513672,558372.5,10689.712891,82.365211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.078262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64311e-05
"949",-6.22388888,40.56972222,1.69676511954993,1.65603328710125,1.68895348837209,1.56812652068127,1.67489546795844,4.564413,0,0.041923,0.007972,0,1025.342651,0,0,0,0,0,625,0,0,6.486559,42.248779,363.841156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.123047,0,0,10400.680664,0,28678.533203,0,0,16.058691,7.590659,4.09656,2.730867,5.890031,7.566558,12.123439,15.059454,21.502577,21.679058,21.819342,17.387138,103.935181,2.301886,2.523871,2.454592,2.441987,2.728048,2.501523,2.330352,2.356394,2.35436,2.475725,2.418929,2.353037,1.48075e-05
"950",-6.22517,36.52283,16.41427680798,10.3726067746686,11.0653765690377,9.58139534883721,13.3391842248256,5.114398,37.335888,19.671263,22.616163,33.104462,8.785378,301250,0,0,2533125,10000,3634375,31875,0,4041.81958,17761.447266,79543.117188,8475.522461,40.802849,0,26885.171875,1825.266846,47431.355469,3988.6604,0,0,0,0,0,0,627.917725,0,0,15816.25,599.790894,88.67598,44532.453125,3091.348145,150296.78125,6237.983887,202.001083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.600601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07309e-05
"951",-6.250873,54.861595,17.4005079651337,12.3931098010317,9.22090528519098,10.5462645914397,13.8464083078237,2.421147,8.367514,4.631985,8.507696,9.258,59.144905,108125,0,0,1011875,0,1164375,0,0,1659.164185,15397.691406,24903.75,4925.205078,300.516724,0,23037.753906,1151.87793,34222.398438,1953.109375,25.041946,1320.001587,0,0,19764.392578,0,29100.701172,0,0,9518.541016,394.975098,25.276684,98451.640625,2745.679688,196595.75,4994.898926,54.382027,10.977437,6.054957,4.720253,5.475202,5.347265,6.910283,7.816819,11.908739,13.349396,13.951307,13.628002,11.919278,137.428192,4.140246,3.442698,3.562044,3.58867,4.129603,3.350073,3.566336,2.868226,3.491525,3.043085,3.181783,3.626157,2.29396e-05
